Wall time,Step,Value
1565965386.3719585,11620,0.69921875
1565965401.9870472,11770,0.71484375
1565965405.156438,11800,0.67578125
1565965407.2202032,11820,0.671875
1565965408.263999,11830,0.75
1565965410.3670816,11850,0.6796875
1565965411.416275,11860,0.64453125
1565965414.4967132,11890,0.66015625
1565965417.6086993,11920,0.6484375
1565965418.6391363,11930,0.67578125
1565965419.6881397,11940,0.765625
1565965420.7231665,11950,0.67578125
1565965422.8019092,11970,0.69921875
1565965424.9033062,11990,0.66796875
1565965427.2773395,12010,0.6796875
1565965429.2962346,12030,0.71875
1565965430.3197432,12040,0.65234375
1565965432.3694327,12060,0.6640625
1565965434.4755828,12080,0.62890625
1565965436.592779,12100,0.671875
1565965437.6590242,12110,0.640625
1565965438.7116227,12120,0.65234375
1565965439.763536,12130,0.69921875
1565965440.7710326,12140,0.6640625
1565965451.273991,12240,0.69921875
1565965455.397846,12280,0.6484375
1565965459.59327,12320,0.69140625
1565965460.6526937,12330,0.6875
1565965461.702191,12340,0.6875
1565965463.7749822,12360,0.63671875
1565965466.930422,12390,0.63671875
1565965470.1378536,12420,0.703125
1565965472.1742477,12440,0.6875
1565965474.2563522,12460,0.70703125
1565965475.3048003,12470,0.72265625
1565965477.3974454,12490,0.640625
1565965481.6055682,12530,0.69921875
1565965482.6266117,12540,0.6953125
1565965483.63962,12550,0.6171875
1565965485.6923869,12570,0.703125
1565965486.7484565,12580,0.67578125
1565965489.8887188,12610,0.67578125
1565965490.9424672,12620,0.69140625
1565965491.9916348,12630,0.70703125
1565965493.0458002,12640,0.72265625
1565965495.163776,12660,0.71875
1565965500.3534012,12710,0.67578125
1565965503.5251167,12740,0.7109375
1565965508.758668,12790,0.67578125
1565965510.8765574,12810,0.66796875
1565965515.0132103,12850,0.68359375
1565965517.0789053,12870,0.65625
1565965521.2917871,12910,0.6328125
1565965522.345952,12920,0.70703125
1565965523.4159229,12930,0.67578125
1565965524.526947,12940,0.6953125
1565965526.6516197,12960,0.71875
1565965529.817222,12990,0.67578125
1565965530.8815994,13000,0.671875
1565965533.2638707,13020,0.6796875
1565965534.3121939,13030,0.734375
1565965535.3617477,13040,0.67578125
1565965541.6866524,13100,0.71875
1565965543.7485192,13120,0.69921875
1565965544.7977629,13130,0.66015625
1565965546.9047308,13150,0.703125
1565965547.94481,13160,0.73046875
1565965550.9368005,13190,0.65625
1565965552.007622,13200,0.69140625
1565965557.278201,13250,0.6953125
1565965558.31286,13260,0.76171875
1565965559.33943,13270,0.71875
1565965562.395082,13300,0.70703125
1565965564.4736984,13320,0.703125
1565965565.4962919,13330,0.68359375
1565965566.545567,13340,0.671875
1565965567.595792,13350,0.671875
1565965568.6428864,13360,0.703125
1565965569.6696422,13370,0.65625
1565965575.891829,13430,0.70703125
1565965581.1199718,13480,0.67578125
1565965582.1770828,13490,0.64453125
1565965583.254548,13500,0.703125
1565965588.396499,13550,0.671875
1565965592.5662606,13590,0.625
1565965594.7077196,13610,0.69140625
1565965595.7326016,13620,0.6484375
1565965599.877864,13660,0.703125
1565965604.0679407,13700,0.6640625
1565965611.470074,13770,0.72265625
1565965613.5453684,13790,0.6875
1565965616.6738307,13820,0.68359375
1565965618.7154436,13840,0.703125
1565965619.7650938,13850,0.6875
1565965622.924533,13880,0.72265625
1565965623.9863,13890,0.65234375
1565965626.1222606,13910,0.671875
1565965627.175363,13920,0.7109375
1565965630.2961698,13950,0.671875
1565965648.39487,14120,0.671875
1565965649.4057598,14130,0.6875
1565965650.4040015,14140,0.6953125
1565965651.4298859,14150,0.70703125
1565965655.6013143,14190,0.7265625
1565965658.64639,14220,0.6953125
1565965659.6920464,14230,0.75390625
1565965662.8447902,14260,0.68359375
1565965663.8984637,14270,0.7265625
1565965664.9166508,14280,0.671875
1565965669.0233183,14320,0.6953125
1565965670.058009,14330,0.66796875
1565965671.1014924,14340,0.7109375
1565965673.2091937,14360,0.67578125
1565965675.2939956,14380,0.6796875
1565965677.419668,14400,0.6796875
1565965679.5406318,14420,0.72265625
1565965685.8866787,14480,0.6328125
1565965687.990848,14500,0.72265625
1565965693.1316812,14550,0.65625
1565965694.1729445,14560,0.70703125
1565965703.5607347,14650,0.66015625
1565965704.5867536,14660,0.67578125
1565965716.0253663,14770,0.734375
1565965720.1352415,14810,0.71484375
1565965721.1855006,14820,0.63671875
1565965724.3247378,14850,0.69921875
1565965725.365851,14860,0.70703125
1565965728.511287,14890,0.69921875
1565965730.6237442,14910,0.671875
1565965731.6752973,14920,0.6875
1565965732.7196507,14930,0.7265625
1565965739.97046,15000,0.68359375
1565965741.270811,15010,0.7421875
1565965742.2977905,15020,0.70703125
1565965743.3462303,15030,0.7265625
1565965746.5186672,15060,0.66015625
1565965748.5656633,15080,0.6796875
1565965749.5616035,15090,0.734375
1565965750.5956166,15100,0.7421875
1565965751.6483347,15110,0.7265625
1565965756.894249,15160,0.71875
1565965759.0080209,15180,0.69140625
1565965764.2358959,15230,0.66796875
1565965765.2727687,15240,0.734375
1565965768.3100092,15270,0.69140625
1565965775.6829338,15340,0.7265625
1565965777.7419603,15360,0.69140625
1565965788.2404666,15460,0.76953125
1565965790.3230083,15480,0.70703125
1565965791.3336716,15490,0.76171875
1565965793.4505525,15510,0.703125
1565965794.5083969,15520,0.70703125
1565965796.5869522,15540,0.69921875
1565965797.6444194,15550,0.69140625
1565965803.9728005,15610,0.6484375
1565965805.000829,15620,0.703125
1565965811.2421236,15680,0.73828125
1565965812.2992494,15690,0.75
